6164,15.95,1.45,10.00%,32.92
6568,200.50,18.00,9.86%,32.78
3066,17.90,1.60,9.82%,32.59
3437,33.35,3.00,9.88%,28.02
3141,185.00,16.50,9.79%,27.59
6642,111.50,8.00,7.73%,25.85
6525,122.50,11.00,9.87%,25.77
2928,31.60,1.20,3.95%,25.65
2426,30.70,2.25,7.91%,25.05
3031,25.50,2.30,9.91%,25.00
3167,80.00,3.00,3.90%,24.61
3545,276.00,5.50,2.03%,23.21
4760,154.50,14.00,9.96%,23.11
6287,15.95,1.45,10.00%,22.69
3339,28.15,2.55,9.96%,22.66
6168,35.25,3.20,9.98%,22.40
6154,22.65,2.05,9.95%,21.45
8261,128.50,4.00,3.21%,21.23
3346,55.40,3.70,7.16%,21.09
6226,17.05,0.00,0.00%,20.92
6167,9.94,0.54,5.74%,20.05
8064,22.75,1.45,6.81%,19.74
3526,206.50,18.50,9.84%,19.36
3357,181.00,16.00,9.70%,19.08
3149,47.60,4.30,9.93%,18.41
3221,35.50,0.70,2.01%,17.94
6533,627.00,57.00,10.00%,17.86
2491,41.80,3.80,10.00%,17.75
4956,31.10,-0.05,-0.16%,17.36
5351,48.90,3.40,7.47%,17.27
